Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
"when guys FINALLY give ""her"" what ""she"" wants
🤦‍♂️🆗🇺🇲😂🤷‍♂️
#relationships #nomask #roastme #CannabisCommunity #tcowhn #badfriends #tkats #tfatk #2bears1cave https://t.co/37wQtNaUYG",2020-06-17 07:17:23,1273152748385701890,403204605,ninersince89,,,,"['relationships', 'nomask', 'roastme', 'CannabisCommunity', 'tcowhn', 'badfriends', 'tkats', 'tfatk', '2bears1cave']",0,0,en,Twitter for Android,,
@SidDholakia @INCGujarat @GujaratPMC @BJP4Gujarat @AmitChavdaINC @paresh_dhanani @drmanishdoshi @arjunmodhwadia Yes Aapo e-Memo when #NoMask 😷,2020-06-17 07:49:23,1273160798085550086,2928460440,ravipolara,,,,['NoMask'],0,1,tl,Twitter for Android,1.27313230452582e+18,179837185.0
"@Sachel_Sam People are touching EVERYTHING wearing the same gloves!🙄 It's like cleaning your toilet, then making a sandwich wearing the SAME nasty gloves...but, then again there are probably dumb people who do this. 🤮 #nogloves #nomask #masksdontwork #FakePandemic",2020-06-17 14:30:06,1273261641753190401,1250997211384541184,CrunchyDoughnu1,,,,"['nogloves', 'nomask', 'masksdontwork', 'FakePandemic']",2,2,en,Twitter Web App,1.2732408199238943e+18,1.0985633497370214e+18
"A laRambla del Poblenou es veu que ningú s’infecta.
#nomask",2020-06-17 14:49:15,1273266463705628673,766349213508702208,aublavejant,,,,['nomask'],1,13,ca,Twitter for iPhone,,
"@ProfJaydip wow, and this from a doctor and a professor. What I think of your idea? No thanks. You can wear that on your face if you want to. #NOMask.",2020-06-17 14:58:05,1273268686921613312,995397007756886016,am_mirk,,,,['NOMask'],0,1,en,Twitter Web App,1.2718228534706504e+18,9.358791413202821e+17
"Horrible and Disgusting😷🐑🦇💮🤡🤢☠💩🤦🏾🖤🤮🤬🤯🧟‍♂️🧟‍♀️🦸

Facts🥋💯🎯🔥🤗♥️🥊🤺🤼🏾👑🙏🏾🌪🙊🙌🥋

#plandemic2020 #crisisactorsexposed #coronahoax2020 #novaccines #nomask #noweaponformedagainstmeshallprosper… https://t.co/rtiRzmXpKM",2020-06-17 15:20:12,1273274250670092288,57803166,MarlonKuilan,,,,"['plandemic2020', 'crisisactorsexposed', 'coronahoax2020', 'novaccines', 'nomask', 'noweaponformedagainstmeshallprosper']",0,1,en,Instagram,,
"Saw a dad and his boy playing catch in the park- both wearing masks-the big cover entire face cloth muzzle.
Wtf kind of trauma and twisted perspective on the world is this kid going to have as he grows up? 
He will doubt his own ability heal. It’s child abuse. #nomask #scamdemic",2020-06-17 15:50:22,1273281842964299776,24407572,BodineWaterfire,,,,"['nomask', 'scamdemic']",0,1,en,Twitter for iPhone,,
THANKS AUBREY #KAG #MLB #HANNITY #TPUSA #NOMASK #QANON https://t.co/dmB54IjJTo,2020-06-17 16:01:01,1273284521232945154,365522869,CRAIGRICK57,,,,"['KAG', 'MLB', 'HANNITY', 'TPUSA', 'NOMASK', 'QANON']",2,1,en,Twitter for iPhone,,
"RT @aublavejant: A laRambla del Poblenou es veu que ningú s’infecta.
#nomask",2020-06-17 17:22:07,1273304931995389952,778581529,mvallver,,,,['nomask'],1,0,ca,Twitter for iPhone,,
"Why are @TfL bus drivers letting people on buses without a mask and not saying nothing. Yet you walk on without a tapping they turn into a security guard

#tfl #nomask #london #coronaviruspart2comingsoon",2020-06-17 18:04:41,1273315645497753605,1273124442877673472,TerryRo69188433,,,,"['tfl', 'nomask', 'london', 'coronaviruspart2comingsoon']",0,0,en,Twitter for Android,,
@10DowningStreet #truth #nomask #lockdownfailed #brokensociety https://t.co/qT4ta6pOsn,2020-06-17 18:26:21,1273321099145687041,3089546099,tctom0,,,,"['truth', 'nomask', 'lockdownfailed', 'brokensociety']",1,2,und,Twitter Web App,1.2732760099120005e+18,14224719.0
#NoMaskDay #NoMask #NoMasks #MaskFree https://t.co/IOMXodOrGQ,2020-06-17 18:49:42,1273326975583584256,747222559452708864,AdrienneF315,,,,"['NoMaskDay', 'NoMask', 'NoMasks', 'MaskFree']",7,14,und,Twitter for iPhone,,
RT @AdrienneF315: #NoMaskDay #NoMask #NoMasks #MaskFree https://t.co/IOMXodOrGQ,2020-06-17 19:12:55,1273332817838014464,1240359107174879232,NansiTey,,,,"['NoMaskDay', 'NoMask', 'NoMasks', 'MaskFree']",7,0,und,Twitter for iPhone,,
Need I say anything? #nomask #COVID19 https://t.co/rVvWUv5Bqz,2020-06-17 20:16:16,1273348757027946497,540358601,judyandtrev,,,,"['nomask', 'COVID19']",4,6,en,Twitter Web App,,
RT @AdrienneF315: #NoMaskDay #NoMask #NoMasks #MaskFree https://t.co/IOMXodOrGQ,2020-06-17 21:03:05,1273360541768192001,1102322463487209473,chooselifeinJC,,,,"['NoMaskDay', 'NoMask', 'NoMasks', 'MaskFree']",7,0,und,Twitter for Android,,
"@aubrey_huff Masks don’t work and are unsanitary. They increase CO2 to the body as well which is very unhealthy. We don’t have dress codes in America. 
Are armbands next? 
AMERICA = FREEDOM🇺🇸
#NoMasks 
#NoMask
#nomask
#Plandemic 
@POTUS @GenFlynn @patriot_loves 
@Lastonein66 @CBS_Herridge 
🗳 https://t.co/UNNvcRlxvP",2020-06-17 23:27:32,1273396891821256704,1114718776258367488,UnitesTruth,,,,"['NoMasks', 'NoMask', 'nomask', 'Plandemic']",43,30,en,Twitter Web App,1.2730186653911e+18,2410068528.0
#MeToo #NoMask https://t.co/m9EDDkgmjg,2020-06-17 23:50:55,1273402775469060096,1243204345023221766,Kathleen_Sweets,,,,"['MeToo', 'NoMask']",0,0,und,TweetCaster for Android,,
"Beautiful day! #ThunderDrive #garden #almostsummer #livefree #nomask #nakedface #GodBlessAmerica #culpforgovernor #culpforgovernor2020
https://t.co/tXjRFYJhkg",2020-06-18 00:33:44,1273413550619295744,1382512236,ChevroletMama,,,,"['ThunderDrive', 'garden', 'almostsummer', 'livefree', 'nomask', 'nakedface', 'GodBlessAmerica', 'culpforgovernor', 'culpforgovernor2020']",1,0,en,Twitter for Android,,
