Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
"#Covid cases in England are being double-counted.

Meanwhile, in the USA, the @CDC includes deaths from pneumonia &amp; flu in their Covid counts.  If rumors are correct, they also include positive antibody tests from people who recovered already.
#NoMasks

https://t.co/ZMj5Tg3UtY",2020-07-01 18:23:09,1278393723731181573,311162888,CandiedBacon,https://qmap.pub/,,,,"['Covid', 'NoMasks']",0,0,en,Twitter for iPad,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 18:24:48,1278394138581438466,1207775194774999051,GiftedByGod3,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
@markcannon5 @clearandprezent Yes we know. Democrats like masks!  #NoMask,2020-07-01 18:26:33,1278394578530435072,1154334419165097984,9kwiz,Fema Region V,,,,['NoMask'],0,1,en,Twitter Web App,1.2783942830206894e+18,387760309.0
@english_poet @Di___H @cjtruth no mask for me #NoMasks,2020-07-01 18:37:16,1278397275484504064,1036043107903647746,Tracysm68186978,Uk,,,,['NoMasks'],1,2,en,Twitter for iPad,1.2770532502656287e+18,1.2287183618419507e+18
@FOX2News #NoMasks #StretchenGretchen we're testing for the common cold people! @GovWhitmer https://t.co/BaCiiwAOdf,2020-07-01 18:55:03,1278401749229940736,939608512308621312,RobertaJasina,,,,,"['NoMasks', 'StretchenGretchen']",1,1,en,Twitter for Android,1.2783993400132198e+18,31746745.0
"#JustDontDoIt 

#NoMask
#IgnoreStayAtHomeOrders 
#DontCloseYourBusiness  

THIS IS AMERICA &amp; THE @CDCgov, #Fauci &amp; my governor @GregAbbott_TX can kiss my all American ASS! 

#IWillNotComply PERIOD!

You want my Freedom? Come and take it! 

🇺🇸💪🙏👊🇮🇱

#Trump2020LandslideVictory",2020-07-01 18:56:26,1278402097122291712,796899745889402880,MBOKSR_MAGA,USA,,,,"['JustDontDoIt', 'NoMask', 'IgnoreStayAtHomeOrders', 'DontCloseYourBusiness', 'Fauci', 'IWillNotComply', 'Trump2020LandslideVictory']",235,168,en,Twitter for iPhone,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 18:57:47,1278402439910240256,884311340,bfrasier1951,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 19:06:36,1278404658730536964,714947334,mkues65,United States,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
@GovKemp @WaffleHouse @GaDPH Look like idiots. Probably hot there today. 90 something here in Charlotte. So ridiculous. #NoMasks,2020-07-01 19:09:07,1278405291621715968,759767087422251008,lightonearth111,,,,,['NoMasks'],0,0,en,Twitter for iPhone,1.2783496073581486e+18,1.064659902071808e+18
"I just checked my Freedom, it outweighs every Governor , Mayor , Senator , Cabinet members opininion that gets ""paid"" by MY tax money. Too all the Karen's out there, don't make me prove it.
#NoMasks 
#NoMoreLockdown
#Americaisopen",2020-07-01 19:10:04,1278405529442942976,935811454363668480,Delsoldogg,Sovereign Republic of Omega,,,,"['NoMasks', 'NoMoreLockdown', 'Americaisopen']",14,20,en,Twitter for Android,,
